",""IMDB_ID"",""MOVIELENS_ID"",""TITLE"",""GENRES_CODE"",""YEAR"",""LENGTH"",""POSTER"",""YOU_TUBE_ID"",""IMDB_RATING"",""IMDB_VOTES"",""f1"",""f2"",""f4"",""f6"""
"8817,""tt1981677"",96588,""Pitch Perfect"",""0000100000001000000"",2012,""112 min"",""MV5BMTcyMTMzNzE5N15BMl5BanBnXkFtZTcwNzg5NjM5Nw@@._V1_SX300.jpg"",""tjlCqm6j0d0"",7.2,204568,0.587791991553,0.609144872316,0.709520656387,0.62886065268"
"8818,""tt1366365"",96590,""The Cold Light of Day"",""1000000000000000100"",2012,""93 min"",""MV5BMTQzODQ4NjAxMF5BMl5BanBnXkFtZTcwMzAwNjM0Nw@@._V1_SX300.jpg"",""CYWzd1melMU"",4.9,27805,0.576182203924,0.602088941761,0.651134359804,0.681626536736"
"8819,""tt2063666"",96592,""Hello I Must Be Going"",""0000100100000010000"",2012,""95 min"",""MV5BMzkzMDc0Nzg5OF5BMl5BanBnXkFtZTcwMDU0MzAyOA@@._V1_SX300.jpg"",""XNjVjdn21jQ"",6.2,4431,0.673248842089,0.582017083949,0.557330795503,0.677067854275"
"8820,""tt1368440"",96596,""Branded"",""1000000100000101000"",2012,""106 min"",""MV5BMTk1NjI3NzQ5NF5BMl5BanBnXkFtZTcwNjMyNjM5Nw@@._V1_SX300.jpg"",""wRiuZIuwxnQ"",4.7,7622,0.531352275538,0.610177198169,0.679048854354,0.679728839915"
"8821,""tt0770802"",96606,""Samsara"",""0000001000000000000"",2011,""102 min"",""MV5BNjY3NzM4MTI5NF5BMl5BanBnXkFtZTcwMjk3NTA5Nw@@._V1_SX300.jpg"",""Viz6NJEpTvI"",8.5,21191,0.737304612244,0.632041828419,0.650277167977,0.641022617232"
"8823,""tt1276104"",96610,""Looper"",""1000010000000001000"",2012,""119 min"",""MV5BMTY3NTY0MjEwNV5BMl5BanBnXkFtZTcwNTE3NDA1OA@@._V1_SX300.jpg"",""eI3ju17W070"",7.4,414789,0.494083490676,0.673585005319,0.648973342492,0.735051618326"
"8825,""tt1757742"",96634,""Apartment 143"",""0000000000100000100"",2011,""80 min"",""MV5BMTM0OTI4MjU3OV5BMl5BanBnXkFtZTcwMzQ4OTI2Nw@@._V1_SX300.jpg"",""ixE1lypA22c"",5.1,9286,0.489227767879,0.531765346959,0.681658374475,0.611239751339"
"8826,""tt1885281"",96638,""Klitschko"",""0000001000000000000"",2011,""118 min"",""MV5BMTQwNzI0NDA2MV5BMl5BanBnXkFtZTcwMjMzNjI4Ng@@._V1_SX300.jpg"",""uoFoy3aa7dA"",7.8,2143,0.623659396232,0.789513701468,0.761536152219,0.723469183838"
"8827,""tt1572154"",96640,""Kinyarwanda"",""0000000100000010000"",2011,""100 min"",""MV5BMjI1MDQ5NzIyN15BMl5BanBnXkFtZTcwMTM5Njk5Ng@@._V1_SX300.jpg"",""ZAN6s5RpQ0w"",6.7,346,0.52741404292,0.716997744513,0.679676405757,0.767111816972"
"8828,""tt1990314"",96655,""Robot & Frank"",""0000100100000001000"",2012,""89 min"",""MV5BMTUzMTE0NTk4Ml5BMl5BanBnXkFtZTcwNjQ1OTMwOA@@._V1_SX300.jpg"",""FAGxBbuRgqk"",7.1,50940,0.712625917751,0.72817922126,0.519374097486,0.782696371819"
"8829,""tt1774438"",96662,""The Punk Syndrome"",""0000001000000000000"",2012,""85 min"",""MV5BMTQ3ODE0ODE1N15BMl5BanBnXkFtZTcwMjEyNDE3Nw@@._V1_SX300.jpg"",""xM58kP_JHkQ"",8,1219,0.620272573983,0.726275841166,0.741238946467,0.733036029681"
"8830,""tt1845773"",96667,""Ai Weiwei: Never Sorry"",""0000001000000000000"",2012,""91 min"",""MV5BMjE4NjEwNDAyN15BMl5BanBnXkFtZTcwNDk5MTIxOA@@._V1_SX300.jpg"",""50zS4ImnEFo"",7.6,3224,0.581764950446,0.701669637944,0.760634793863,0.798749595837"
"8835,""tt1393742"",96687,""Jesus Henry Christ"",""0000100000000000000"",2012,""92 min"",""MV5BMTA1NjQ0NTYzNjZeQTJeQWpwZ15BbWU3MDc2OTM1NTc@._V1_SX300.jpg"",""jFWFjaOhziA"",6.4,4903,0.675472228179,0.797991782593,0.676325484329,0.732024700491"
"8837,""tt1680045"",96700,""360"",""0000000100000000000"",2011,""110 min"",""MV5BMTUwOTE5NjA5MV5BMl5BanBnXkFtZTcwMTcyNjk4Nw@@._V1_SX300.jpg"",""ElLF2VgeYxg"",6.2,12911,0.542747558328,0.798503182608,0.603126027196,0.666215455524"
"8839,""tt0029394"",96717,""The Pearls of the Crown"",""0000100000000000000"",1937,""105 min"",""MV5BNGMwNWQ2YTgtMTljMS00ZDI5LWI4ZTEtMTA4Y2I3Nzg1Mzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg"",""dC5hz25R9TQ"",7.2,352,0.681246485131,0.805988688842,0.691940253528,0.660306958051"
"8841,""tt2112868"",96724,""Under African Skies"",""0000001000000000000"",2012,""108 min"",""MV5BMjM0MDIwMjE0NF5BMl5BanBnXkFtZTcwNTI4NTQ1Nw@@._V1_SX300.jpg"",""jw6eTs8mw70"",7.8,360,0.667318448522,0.810449257327,0.722733549985,0.664969252543"
"8842,""tt1710417"",96726,""Lola Versus"",""0000100000000010000"",2012,""87 min"",""MV5BMTA5MjQ1MzE2NzNeQTJeQWpwZ15BbWU3MDk2ODkzNjc@._V1_SX300.jpg"",""15kG87BW22Y"",5.4,6798,0.619207349849,0.807838343795,0.53840338733,0.704220742852"
"8843,""tt1560747"",96728,""The Master"",""0000000100000000000"",2012,""144 min"",""MV5BMTQ2NjQ5MzMwMF5BMl5BanBnXkFtZTcwMjczNTAzOA@@._V1_SX300.jpg"",""fJ1O1vb9AUU"",7.1,100728,0.710810114044,0.807989263614,0.603067987297,0.694369946235"
"8845,""tt1343727"",96737,""Dredd"",""1000000000000001000"",2012,""95 min"",""MV5BODkyNDQzMzUzOF5BMl5BanBnXkFtZTcwODYyMDEyOA@@._V1_SX300.jpg"",""G-eI5oLlIeY"",7,196098,0.606750171195,0.810248558353,0.608866109221,0.675935380821"
"8848,""tt1764183"",96751,""Arbitrage"",""0000000100000000100"",2012,""107 min"",""MV5BODU5ODYyNzM1MF5BMl5BanBnXkFtZTcwNDEwNTQwOA@@._V1_SX300.jpg"",""UmJSV9ePx7c"",6.6,40562,0.51700908145,0.573289459486,0.560819811131,0.704316294141"
"8849,""tt1758575"",96753,""Blue Like Jazz"",""0000100100000000000"",2012,""108 min"",""MV5BMjEyNjAxNDMyMF5BMl5BanBnXkFtZTcwODI4ODE0Nw@@._V1_SX300.jpg"",""IIF5sUFsiRM"",6,2525,0.531600392132,0.508383712544,0.620769246029,0.659943339215"
"8853,""tt2125490"",96762,""Detropia"",""0000001000000000000"",2012,""90 min"",""MV5BMTAxNjY3NTk2MjheQTJeQWpwZ15BbWU3MDMzOTI0MTg@._V1_SX300.jpg"",""QF4164GXCro"",6.5,1271,0.779622264868,0.535034104266,0.649540635979,0.679233794685"
"8855,""tt2137916"",96771,""The Chemical Brothers: Don't Think"",""0000000000001000000"",2012,""85 min"",""MV5BMGRkM2UyNWUtY2U2Ny00MmRiLTg0MzMtN2JiNTUxMjM1ZWVlXkEyXkFqcGdeQXVyMzUyODQ0MzQ@._V1_SX300.jpg"",""21UItm9UCr0"",8.4,313,0.0156763666911,0.689955107901,0.841076132206,0.584784255406"
"8863,""tt1855199"",96811,""End of Watch"",""0000010100000000100"",2012,""109 min"",""MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_SX300.jpg"",""mf2K9GzgiF0"",7.7,174967,0.551877067312,0.672219457234,0.772270997184,0.595414010355"
"8864,""tt2105044"",96815,""V/H/S"",""0000000000100000100"",2012,""116 min"",""MV5BMTUwODAxMzMwNF5BMl5BanBnXkFtZTcwMTk3MTQ5Nw@@._V1_SX300.jpg"",""zaJuExtLKps"",5.8,42046,0.411625550597,0.60504057387,0.735283533523,0.557123369563"
"8865,""tt1659337"",96821,""The Perks of Being a Wallflower"",""0000000100000010000"",2012,""102 min"",""MV5BMzIxOTQyODU1OV5BMl5BanBnXkFtZTcwMDQ4Mjg4Nw@@._V1_SX300.jpg"",""n5rh7O4IDc0"",8,337556,0.541208735186,0.597956739197,0.520320837044,0.614767988023"
"8866,""tt2076220"",96832,""Holy Motors"",""0000000110001101000"",2012,""115 min"",""MV5BODk2MDc4MDk2OF5BMl5BanBnXkFtZTcwMTcyODY1OA@@._V1_SX300.jpg"",""EULfOYn8-cw"",7.1,28590,0.640535074938,0.555278010432,0.692919505485,0.587841389299"
"8867,""tt2343601"",96834,""Knuckleball!"",""0000001000000000000"",2012,""93 min"",""MV5BMTgzNTkyMjk0N15BMl5BanBnXkFtZTcwODQ5NDUyOA@@._V1_SX300.jpg"",""MPsuORewPLY"",7.1,1203,0.618122493576,0.580024721479,0.794714775701,0.673749484361"
"8868,""tt1190072"",96840,""The Hunter"",""0000000000000000100"",2010,""90 min"",""MV5BMTMyODUyNDE1NV5BMl5BanBnXkFtZTcwODU0MzUwNg@@._V1_SX300.jpg"",""ytDp30vuiCo"",6.3,1199,0.640612353816,0.743383204983,0.533928178165,0.726606627196"
"8870,""tt1876451"",96849,""Sparkle"",""0000000100001000000"",2012,""116 min"",""MV5BMTY4MTAzOTU2OF5BMl5BanBnXkFtZTcwOTA1NTI3Nw@@._V1_SX300.jpg"",""k49K3b4vuwE"",5.7,5090,0.612105168015,0.608172350251,0.606969124129,0.576019652953"
"8872,""tt1512240"",96853,""Thin Ice"",""0000110100000000000"",2011,""93 min"",""MV5BOTExNDMxMzAyOV5BMl5BanBnXkFtZTcwNjQ1OTIyNw@@._V1_SX300.jpg"",""gfaFTKugPrY"",6.2,3713,0.634695805759,0.632496237572,0.618131226253,0.683887278379"
"8875,""tt2124908"",96868,""Shut Up and Play the Hits"",""0000001000000000000"",2012,""108 min"",""MV5BMTQxNjgwMjIzOF5BMl5BanBnXkFtZTcwMjAyNjUwOA@@._V1_SX300.jpg"",""t0-s1XkvWzM"",7.4,2100,0.64918164457,0.634956413338,0.661075558778,0.548311712345"
"8881,""tt1276419"",96911,""A Royal Affair"",""0000000100000010000"",2012,""137 min"",""MV5BMTg3MDE4MTQ4NF5BMl5BanBnXkFtZTcwNDgwNDYyOA@@._V1_SX300.jpg"",""FGXNQu3fpP8"",7.6,31134,0.581356041541,0.634057171406,0.469973069713,0.628950538833"
"8882,""tt1582507"",96917,""House at the End of the Street"",""0000000000100000100"",2012,""101 min"",""MV5BMjIxNTUwNTU4N15BMl5BanBnXkFtZTcwNTE0MTI3Nw@@._V1_SX300.jpg"",""9SNvuq7bULo"",5.6,56620,0.583296898813,0.547718484909,0.414156149961,0.589737333887"
"8888,""tt0077421"",96933,""Despair"",""0000000110000000000"",1978,""119 min"",""MV5BMTcxODQ4NzgyMF5BMl5BanBnXkFtZTcwNTM5NzgyMQ@@._V1_SX300.jpg"",""zFx8uptm37w"",7.4,1392,0.779021897073,0.73125452406,0.589446454155,0.769924221687"
"8889,""tt2247692"",96941,""2016: Obama's America"",""0000001000000000000"",2012,""87 min"",""MV5BNzkwMjY3NzMyMV5BMl5BanBnXkFtZTcwNzU4ODEzOA@@._V1_SX300.jpg"",""gRbqMGtvQD0"",5.2,8647,0.588878836373,0.763304910193,0.734806432164,0.801935836932"
"8892,""tt1592873"",96975,""LOL"",""0000100100000010000"",2012,""97 min"",""MV5BMTA0MjI5ODA3MjReQTJeQWpwZ15BbWU3MDI1NTE3Njc@._V1_SX300.jpg"",""fEzWvEoD9ew"",4.3,43801,0.59497026274,0.729582601387,0.608227702384,0.802416760351"
"8895,""tt1673697"",96991,""The Sapphires"",""0000100100001000000"",2012,""103 min"",""MV5BMTQyNTk5MDk1OF5BMl5BanBnXkFtZTcwNjgyODYxOQ@@._V1_SX300.jpg"",""h2Ty4r6mvgg"",7.1,10234,0.653503829107,0.705400843436,0.776970757463,0.824167519302"
"8896,""tt2062996"",97002,""Something from Nothing: The Art of Rap"",""0000001000001000000"",2012,""106 min"",""MV5BMjE4MTY4NTI1MF5BMl5BanBnXkFtZTcwOTEwNDU4Nw@@._V1_SX300.jpg"",""AhwBUydknWI"",7.1,2873,0.554253268085,0.748225099994,0.872367656581,0.742754374208"
"8900,""tt2053425"",97024,""Rust and Bone"",""0000000100000010000"",2012,""120 min"",""MV5BMTczMTU4NDUyMl5BMl5BanBnXkFtZTcwOTM5NDY0OA@@._V1_SX300.jpg"",""Jg7skcyYolU"",7.5,46201,0.545805211026,0.655050811675,0.648330741079,0.7847199797"
"8909,""tt1613750"",97057,""Kon-Tiki"",""0100001100000000000"",2012,""118 min"",""MV5BMjMxOTU2NzQxMF5BMl5BanBnXkFtZTcwODIwODY0OA@@._V1_SX300.jpg"",""Vgi05h4_oBs"",7.2,32690,0.611913445217,0.610008105879,0.472709697125,0.651607025964"
"8917,""tt1701976"",97132,""Urbanized"",""0000001000000000000"",2011,""85 min"",""MV5BMTY1NTI2NzUzNV5BMl5BanBnXkFtZTgwNDc5NDA2MDE@._V1_SX300.jpg"",""qHWwxBEfikw"",7.4,1547,0.765103831135,0.674515356905,0.576408442621,0.689195628765"
"8923,""tt1142977"",97172,""Frankenweenie"",""0010100000110000000"",2012,""87 min"",""MV5BMTk1MjYzMjY2N15BMl5BanBnXkFtZTgwNzg2NjAwMzE@._V1_SX300.jpg"",""29vIJQohUWE"",7,71111,0.599506050582,0.53209741443,0.670234152007,0.642172873008"
"8925,""tt1922777"",97188,""Sinister"",""0000000000100000100"",2012,""110 min"",""MV5BMjI5MTg1Njg0Ml5BMl5BanBnXkFtZTcwNzg2Mjc4Nw@@._V1_SX300.jpg"",""rnDwBSVKgsM"",6.8,146483,0.595544156433,0.567723361107,0.602099177395,0.679201448258"
"8928,""tt1440379"",97220,""Virginia"",""0000000100000000000"",2010,""111 min"",""MV5BMTQyMDY2Mzg3OV5BMl5BanBnXkFtZTcwNTI1Mjk2Nw@@._V1_SX300.jpg"",""Qa6PTst1KQI"",5.5,1551,0.688623350086,0.555925432578,0.617478389027,0.662833109041"
"8929,""tt2014338"",97230,""Side by Side"",""0000001000000000000"",2012,""99 min"",""MV5BNjY4MTE5NTE1M15BMl5BanBnXkFtZTcwODA4MzEzOA@@._V1_SX300.jpg"",""aFGJY_NJwwg"",7.7,10937,0.641360194175,0.536717565938,0.709847513352,0.643142444548"
"8934,""tt1995304"",97244,""Fat Kid Rules the World"",""0000100000000000000"",2012,""98 min"",""MV5BNjI2Mzk0NzQ5MV5BMl5BanBnXkFtZTcwOTk5MTUxOA@@._V1_SX300.jpg"",""uIEaNjF56lU"",6.5,2877,0.588712715274,0.576274655902,0.605365813029,0.648445241061"
"8937,""tt0099310"",97252,""Coupe de Ville"",""0000100100000000000"",1990,""99 min"",""MV5BNTA3Nzk1ODMwN15BMl5BanBnXkFtZTcwMjUzNzMyMQ@@._V1_SX300.jpg"",""U72wkJxaPE0"",6.7,1804,0.655670379946,0.579009123233,0.807011687947,0.652576029265"
"8940,""tt1931533"",97306,""Seven Psychopaths"",""0000110000000000000"",2012,""110 min"",""MV5BMTgwMzUxMjc0M15BMl5BanBnXkFtZTcwMzQ2MjYyOA@@._V1_SX300.jpg"",""jsHR77oQKEY"",7.2,179396,0.6953240199,0.59152559876,0.620567632719,0.669089468234"
"8941,""tt1907731"",97308,""Nobody Walks"",""0000000100000000000"",2012,""83 min"",""MV5BOTk4MDkyMTAzNl5BMl5BanBnXkFtZTcwOTUzMDIyOA@@._V1_SX300.jpg"",""1zu8lX8BA2w"",5.4,4033,0.54719042429,0.52618140122,0.600190322772,0.593262212774"
"8942,""tt1349451"",97311,""Butter"",""0000100000000000000"",2011,""90 min"",""MV5BMTQxMjY1NzI4M15BMl5BanBnXkFtZTcwNTg4MTMzOA@@._V1_SX300.jpg"",""Chf0ze80F3w"",6.2,16386,0.631104147845,0.554932874133,0.610787995866,0.596559157458"
"8943,""tt1985017"",97324,""Atlas Shrugged II: The Strike"",""0000000100000101000"",2012,""111 min"",""MV5BMjMzNDAwMjA2MF5BMl5BanBnXkFtZTcwMDIyNjU0OA@@._V1_SX300.jpg"",""uCTvfBqHDzM"",5.5,5480,0.628281083533,0.537628136908,0.617672783119,0.750337608714"
"8945,""tt0457302"",97386,""Choking Man"",""0000000100000000000"",2006,""85 min"",""MV5BMTU1NzI2NDg2NF5BMl5BanBnXkFtZTcwNTg4MzgzMQ@@._V1_SX300.jpg"",""zhMCmmyIE-U"",6.1,465,0.642806267718,0.573007779517,0.655670379946,0.66784717026"
"8946,""tt1753813"",97388,""Farewell, My Queen"",""0000000100000010000"",2012,""100 min"",""MV5BMjI0OTY3OTcyNF5BMl5BanBnXkFtZTcwMjA3MDM5Nw@@._V1_SX300.jpg"",""xIc5R7VQLLs"",6.3,5828,0.459798149825,0.592617370943,0.637256331841,0.582814919409"
"8947,""tt2125653"",97393,""The House I Live In"",""0000001000000000000"",2012,""108 min"",""MV5BMTk4ODQxNzE4N15BMl5BanBnXkFtZTcwMjY3MjUzOA@@._V1_SX300.jpg"",""a0atL1HSwi8"",7.9,4383,0.645000098205,0.620536697373,0.649241018405,0.611113990983"
"8948,""tt2130321"",97395,""West of Memphis"",""0000001000000000000"",2012,""147 min"",""MV5BMjIzNDM3NjkzOV5BMl5BanBnXkFtZTcwNjI5Nzg0OA@@._V1_SX300.jpg"",""CQ0p44qDqK4"",7.9,6999,0.591037565723,0.676396791386,0.699874897983,0.650839887005"
"8951,""tt0844993"",97462,""Hoodwinked Too! Hood vs. Evil"",""0010100000000000000"",2011,""86 min"",""MV5BMTU0OTk4ODA3OV5BMl5BanBnXkFtZTcwMDUxMTU2NA@@._V1_SX300.jpg"",""Ztl8Dyef5t0"",4.8,9466,0.64173375438,0.687437743162,0.577621132527,0.657718560161"
"8965,""tt1817676"",97662,""Girl in Progress"",""0000100100000000000"",2012,""93 min"",""MV5BMjEyMzk3MTgwNV5BMl5BanBnXkFtZTcwMTU3Njg2Nw@@._V1_SX300.jpg"",""CVVK5gihPnQ"",5.6,5332,0.595381192776,0.528301371228,0.630398793684,0.687721556616"
"8967,""tt2147134"",97673,""56 Up"",""0000001000000000000"",2012,""144 min"",""MV5BNDYxNDQ2NDEzNl5BMl5BanBnXkFtZTcwMzc0Mjg3OA@@._V1_SX300.jpg"",""UcrTX6x_qpw"",7.9,1448,0.654519294544,0.621803422113,0.580368844922,0.643761937071"
"8971,""tt1059836"",97697,""Transit"",""0000010100000000100"",2012,""88 min"",""MV5BMTk3NjMwNzU0MF5BMl5BanBnXkFtZTcwMTM0NTM0Ng@@._V1_SX300.jpg"",""PCHOmqpPpMM"",5.8,9080,0.556153875881,0.634674310259,0.774307809101,0.656778831854"
"8976,""tt1981080"",97709,""Tai Chi Zero"",""1000000010010001000"",2012,""98 min"",""MV5BOTk0OTEyOTczOF5BMl5BanBnXkFtZTcwMDc2MzI2OA@@._V1_SX300.jpg"",""_LSX_UH0F9g"",6.1,3986,0.575552373214,0.688360957785,0.721856552822,0.638586248723"
"8978,""tt0835418"",97715,""The Babymakers"",""0100100000000000000"",2012,""95 min"",""MV5BOTU1Njg1MDQyOV5BMl5BanBnXkFtZTcwODE1NTE4Nw@@._V1_SX300.jpg"",""8BEmt4YI6qo"",5,7315,0.727193802051,0.706554592416,0.605667564618,0.67195716391"
"8982,""tt1772271"",97740,""3, 2, 1... Frankie Go Boom"",""0000100000000000000"",2012,""89 min"",""MV5BMTM0NzU5NjA3NF5BMl5BanBnXkFtZTcwODkzMjQyOA@@._V1_SX300.jpg"",""58Pspqx0XGs"",6,3967,0.58908203187,0.621234795663,0.737373610172,0.667941902775"
"8983,""tt1712170"",97742,""Alex Cross"",""1000010000000100100"",2012,""101 min"",""MV5BMjE1MDE0NjUyMV5BMl5BanBnXkFtZTcwNjQzNjg5Nw@@._V1_SX300.jpg"",""wXtRKrcPwKE"",5.1,27686,0.456091587752,0.642339620275,0.679827287403,0.605435823256"
"8984,""tt2048877"",97744,""The Ambassador"",""0000001000000000000"",2011,""93 min"",""MV5BMTg2MzQ1MDQ2N15BMl5BanBnXkFtZTcwMzExMjUxOA@@._V1_SX300.jpg"",""U7McMInDG5o"",7.3,3053,0.559866480526,0.718305187635,0.805462760468,0.782577643581"
"8985,""tt1371111"",97752,""Cloud Atlas"",""0000000100010001000"",2012,""172 min"",""MV5BMTczMTgxMjc4NF5BMl5BanBnXkFtZTcwNjM5MTA2OA@@._V1_SX300.jpg"",""hWnAqFyaQ5s"",7.5,276811,0.64888986439,0.725275845425,0.680438210554,0.703071453309"
"8990,""tt2113090"",97775,""This Ain't California"",""0000001000000000000"",2012,""100 min"",""MV5BMTMyNzk2MDI5MF5BMl5BanBnXkFtZTcwNjI1NjIzNw@@._V1_SX300.jpg"",""zm27bsH2LOQ"",7.3,738,0.62132250634,0.754099536849,0.819080313145,0.625638532492"
"8992,""tt0938330"",97785,""Silent Hill: Revelation 3D"",""0000000000100100100"",2012,""95 min"",""MV5BMjE4Mjc2NjAyMl5BMl5BanBnXkFtZTcwNzA3MzE2OA@@._V1_SX300.jpg"",""9b4iOhWswYM"",5,48330,0.604950760466,0.652163350429,0.611074891068,0.597871355536"
"8994,""tt0082467"",97792,""Graduation Day"",""0000000000100000000"",1981,""96 min"",""MV5BNDY2NDgxNDQ5OF5BMl5BanBnXkFtZTgwMTE0ODk1MDE@._V1_SX300.jpg"",""Cy0NXVsU4-M"",4.4,1804,0.555483140868,0.644971648948,0.641848817615,0.509768956248"
"8996,""tt0981042"",97799,""Like Dandelion Dust"",""0000000100000000000"",2009,""100 min"",""MV5BMTYxMDM1OTM4OV5BMl5BanBnXkFtZTcwNDk3NTk0Mw@@._V1_SX300.jpg"",""XT6olxrZUJs"",7.1,2206,0.566088329434,0.595065709776,0.644333501787,0.569837049513"
"9003,""tt1638353"",97826,""The Patience Stone"",""0000000100000000010"",2012,""102 min"",""MV5BNTkwMDkxNzcwOF5BMl5BanBnXkFtZTcwNDMwMTQ5OQ@@._V1_SX300.jpg"",""XywUr9zBOWU"",7.1,3142,0.6339476993,0.511489879874,0.402803831984,0.514756324343"
"9004,""tt1629757"",97832,""Chasing Mavericks"",""0000000100000000000"",2012,""116 min"",""MV5BMzc5MTU5MTk2OF5BMl5BanBnXkFtZTcwMzg3NjcxOA@@._V1_SX300.jpg"",""nUP_ZZYLMK0"",7.2,24197,0.432051109935,0.647891354451,0.591896344921,0.617893884211"
"9005,""tt1648179"",97836,""Here Comes the Boom"",""1000100000000000000"",2012,""105 min"",""MV5BMTUxMzEzNDQ0Nl5BMl5BanBnXkFtZTcwMDI2NTY1OA@@._V1_SX300.jpg"",""M4L6ruTF5qE"",6.5,72424,0.612249577548,0.670222620966,0.733930764749,0.609138067557"
"9007,""tt1764234"",97860,""Killing Them Softly"",""0000010100000000100"",2012,""97 min"",""MV5BODk3MDg2NDk5M15BMl5BanBnXkFtZTcwMjcxMjMzOA@@._V1_SX300.jpg"",""6S8sGrqgwaA"",6.2,108993,0.572080758328,0.591375599152,0.51327801982,0.572611385959"
"9008,""tt1966604"",97866,""The Imposter"",""0000001000000000000"",2012,""99 min"",""MV5BODA2MzYzMTUzM15BMl5BanBnXkFtZTcwODk4ODgwOA@@._V1_SX300.jpg"",""67cMet52mL4"",7.5,32873,0.493653240653,0.651808797941,0.679432920434,0.555952314404"
"9009,""tt1606829"",97868,""The Other Dream Team"",""0000001000000000000"",2012,""89 min"",""MV5BODg5MzQ3NTA5OV5BMl5BanBnXkFtZTcwNTYxMTEzOA@@._V1_SX300.jpg"",""VlEYzY_haD8"",8.4,3050,0.572860231866,0.691854016652,0.668450903012,0.533785695037"
"9011,""tt1297298"",97882,""Salvage"",""0000000000100000000"",2009,""79 min"",""MV5BMTk5NzU4NDQzNV5BMl5BanBnXkFtZTcwMjc1Mjk3Mw@@._V1_SX300.jpg"",""knz2CHs_0Uo"",5.1,1655,0.495771840262,0.642192245009,0.720964908315,0.551813592073"
"9013,""tt1376233"",97886,""Rid of Me"",""0000100100000010000"",2011,""90 min"",""MV5BMTk2ODM2MTUxMF5BMl5BanBnXkFtZTcwMTk5ODA3NA@@._V1_SX300.jpg"",""QPi99j_Y5ak"",6.5,903,0.638381083001,0.841805181186,0.680084794974,0.607253297815"
"9014,""tt2092011"",97895,""What Richard Did"",""0000000100000000000"",2012,""88 min"",""MV5BNTM3MDk4ODYxM15BMl5BanBnXkFtZTcwMjgzNzg1OA@@._V1_SX300.jpg"",""fxk5x8tPKF8"",6.3,3441,0.642347066149,0.650877691413,0.519803045443,0.605631863284"
"9017,""tt1254696"",97906,""Splinterheads"",""0000100000000000000"",2009,""94 min"",""MV5BNTc3MDQ1ODc0Ml5BMl5BanBnXkFtZTcwOTY0MTI3Mg@@._V1_SX300.jpg"",""5fK3t3fU7Uc"",6,1223,0.706888938462,0.639267421906,0.734268936508,0.59497026274"
"9018,""tt0796302"",97908,""The Babysitters"",""0000000100000000000"",2007,""88 min"",""MV5BMTcwMDUwNzYyOF5BMl5BanBnXkFtZTcwNTg4NDA3MQ@@._V1_SX300.jpg"",""Rt-OAyTcd_Q"",5.7,8129,0.534639911642,0.675364218368,0.580650945615,0.617589106379"
"9019,""tt1233599"",97910,""The Juche Idea"",""0000001000000000000"",2008,""62 min"",""MV5BMTI0MDMxNjA4MV5BMl5BanBnXkFtZTcwNDI2MjM3MQ@@._V1_SX300.jpg"",""FLMweJ9gDrg"",6,66,0.755502239555,0.671417205542,0.654934521482,0.592217838411"
"9020,""tt0084268"",97915,""Lookin' to Get Out"",""0000100000000000000"",1982,""105 min"",""MV5BMTM4NjUzMjQwMF5BMl5BanBnXkFtZTYwMzQ2Mjg5._V1_SX300.jpg"",""wvXgEBw53nk"",5.2,513,0.730413964839,0.730962573658,0.72817922126,0.605364156487"
"9022,""tt1045658"",97921,""Silver Linings Playbook"",""0000100100000000000"",2012,""122 min"",""MV5BMTM2MTI5NzA3MF5BMl5BanBnXkFtZTcwODExNTc0OA@@._V1_SX300.jpg"",""EI_3ywJLQio"",7.8,516252,0.636380375012,0.579236039644,0.561972403691,0.534104476932"
"9023,""tt1907668"",97923,""Flight"",""0000000100000000000"",2012,""138 min"",""MV5BMTUxMjI1OTMxNl5BMl5BanBnXkFtZTcwNjc3NTY1OA@@._V1_SX300.jpg"",""Aqn2L6kQQt8"",7.3,256966,0.564355141914,0.675139689415,0.730043522168,0.579076503388"
"9024,""tt2125423"",97933,""Five Broken Cameras"",""0000001000000000000"",2011,""94 min"",""MV5BMTQ1OTgzNjM1OV5BMl5BanBnXkFtZTcwMzE3Mjk4OA@@._V1_SX300.jpg"",""q_93nOqwmhU"",8,4771,0.710524903736,0.668011084342,0.716652833158,0.536434822436"
"9025,""tt1781769"",97936,""Anna Karenina"",""0000000100000000000"",2012,""129 min"",""MV5BMTU0NDgxNDg0NV5BMl5BanBnXkFtZTcwMjE4MzkwOA@@._V1_SX300.jpg"",""Z-nyXX5zOLg"",6.6,68392,0.650198657223,0.524273962892,0.501704892314,0.706714841652"
"9028,""tt1984153"",97957,""Excision"",""0000010100100000100"",2012,""81 min"",""MV5BMjAxMTI4Mzk5M15BMl5BanBnXkFtZTcwNzczNDY0OA@@._V1_SX300.jpg"",""dzKlr1V6xzM"",6.1,14828,0.567321323322,0.682673092483,0.724788591462,0.779124841696"
"9029,""tt2073016"",97959,""The Other Son"",""0000000100000000000"",2012,""105 min"",""MV5BMTM1MzU3NTI0Nl5BMl5BanBnXkFtZTcwNTAyNTc0OA@@._V1_SX300.jpg"",""65Xk7_Jk0TA"",7.4,2514,0.602099177395,0.702986645478,0.54610819372,0.798801871095"
